task,country,lga,burden,burden_raw_uncalibrated,ci_lo,ci_hi,population
sw,Nigeria,MalamMaduri,203803.99406465472,198270.64094805118,140116.8037772782,278601.07401902054,227434.513706
sw,Nigeria,OrukAnam,203655.85205347897,202982.7205884277,174231.10133026892,240155.75712770314,248991.066263
sw,Nigeria,AkokoNorth-West,203031.8540771214,189076.98697211884,128585.85426851406,296166.4664300257,294932.021288
sw,Nigeria,Shomgom,202203.94869160902,198441.88046190047,136032.36103135132,276662.6362529626,227094.046202
sw,Nigeria,Burutu,201822.15536982167,192803.04449047684,165475.05626843055,239172.08561201938,264610.81528
sw,Nigeria,Ezeagu,201766.52445344353,200652.2129853779,155926.5364238162,249753.58506664744,235909.000617
sw,Nigeria,Rimi,201251.46764941557,199006.81511601605,161772.84036369316,251213.18740854046,227800.540746
sw,Nigeria,Ogbia,201120.12383275206,184823.08634550573,140700.78541316642,268689.0804137902,264009.214135
sw,Nigeria,Garki,200627.54041679655,201026.38509518155,168734.23092107353,232535.464558079,208659.370056
sw,Nigeria,Malumfashi,200560.53317640832,193928.97870529248,153913.20937643218,258285.46152294666,256178.076057
sw,Nigeria,Jaba,200310.01258194927,197165.85572321393,149564.5917623001,266517.1571655248,218341.592629
sw,Nigeria,Ori-Ire,200269.18627801983,197406.04964887074,155802.39210189297,248683.0458091382,224148.150708
sw,Nigeria,Udenu,200180.0045927031,197890.04512802433,155378.045616366,251165.79316239548,247780.795286
sw,Nigeria,Apapa,199873.31364838016,175268.39774081245,139603.310963771,269351.32308981154,387506.440942
sw,Nigeria,Atiba,199640.50146941943,190921.22811555647,107028.74804656072,348426.0055991503,234779.41151499999
sw,Nigeria,Mayo-Belwa,199491.86883182274,196787.5456174225,164751.85498471334,241330.33036912564,221551.837916
sw,Nigeria,AnambraWest,198609.85493389802,198326.6440375276,153308.560590754,253620.20661280138,213701.618653
sw,Nigeria,Demsa,198420.69831175945,191113.0979745326,145246.44263321182,265112.3217300409,269398.585556
sw,Nigeria,Wudil,198242.9884448376,184794.29850402172,150521.47298213484,262951.8987743853,278870.629873
sw,Nigeria,AbeokutaNorth,197440.55210765803,174738.74694700472,131755.06055095958,287288.2820622281,316061.999224
sw,Nigeria,Biase,197332.03822306302,190699.6695542133,152368.79078694375,238771.97941998838,240904.17044400002
sw,Nigeria,ObiNgwa,196991.74806975372,180140.31409375125,139695.64567684475,264282.8935467189,289800.916296
sw,Nigeria,Shelleng,196759.74414096665,196441.89887148258,160408.7703835511,237157.46338341606,208682.953053
sw,Nigeria,Kware,196027.79161314515,196926.12448272345,162317.51475110347,230781.9516393999,202949.561729
sw,Nigeria,Rabah,195785.1475247531,194602.88515292766,153938.6414395712,243241.63398071038,214837.17152099998
sw,Nigeria,Kontagora,195627.27186209083,195396.49887208018,141939.594712886,251776.5162501493,227927.482192
sw,Nigeria,Boki,195402.15195508787,185191.05535271481,155779.7109401282,242042.0160182889,244478.224878
sw,Nigeria,Nafada,194732.9901923422,194041.89404119755,146062.04372706648,246391.4487747685,209344.128761
sw,Nigeria,SuleTankarkar,194593.97990174097,195031.74217339957,161116.2746947169,237342.26267474447,202713.628452
sw,Nigeria,Sabuwa,194497.93165686892,195984.62157427086,149352.72698541053,257684.01937277263,203652.744977
sw,Nigeria,Biriniwa,194422.9929831791,195622.88364563903,164040.06475375828,228071.25595172634,199481.001273
sw,Nigeria,Bade,192028.2065696327,192480.71621768543,125702.95132363803,268350.6716306096,198826.071964
sw,Nigeria,Nguru,191375.99941025258,187845.14000020156,129469.2664094658,273251.08071025636,231678.970405
sw,Nigeria,Mashi,190553.06984530206,186419.65702676892,163870.96285328947,225762.1202569708,228776.93187899998
sw,Nigeria,Dutsinma,190162.04762366536,181105.13963899575,135288.3481322596,268036.16033573257,249614.200806
sw,Nigeria,Shagamu,189866.41696936183,172659.36713198267,149460.1260043148,239506.09071747572,370317.135702
sw,Nigeria,Degema,189729.49827162773,180009.29258490764,119934.75898877681,269469.310956918,240280.057767
sw,Nigeria,Isa,189384.4237505323,188447.5885360098,133209.57158978318,260235.8031934473,219410.929662
sw,Nigeria,IdemiliSouth,189383.19986332586,170069.41890414013,127821.06518810213,248395.0028661003,254292.650883
sw,Nigeria,Ayamelum,189331.96716603104,188991.27235699384,108501.89244969278,303732.8824581225,212089.556721
sw,Nigeria,Garko,189084.00584747258,181595.56594243067,149720.83748898545,244695.13651366063,239795.64528
sw,Nigeria,OrumbaSouth,188731.94841451355,186010.74476418897,110130.84415057348,277409.1700233023,234940.811943
sw,Nigeria,AwkaSouth,188645.39200615627,181783.88770574972,122396.05010141946,265755.8234346618,238169.95575800003
sw,Nigeria,Obafemi-Owode,188528.99356399692,171986.39257281442,144804.90194896518,238381.39112189133,368573.19547700003
sw,Nigeria,Gujba,187988.69425617892,189482.4094570757,119536.85238967121,268666.43369849835,200754.193274
sw,Nigeria,Ahiazu-Mbaise,187825.47529705364,170471.48994204638,147636.33646032805,231174.5677020307,246445.53273
sw,Nigeria,Etinan,187604.72556218735,185453.01801507993,145777.2911910975,241713.8424718502,235112.795694
sw,Nigeria,Uvwie,187437.00527325142,163147.9400498851,122621.0175395126,252838.4637121671,343847.060941
sw,Nigeria,Askira/Uba,187110.04648105148,186423.80019582636,153654.60763508847,226600.483457862,204773.274379
sw,Nigeria,EtsakoEast,187069.14116502093,177579.2275858631,126684.39480983498,258736.9860211624,235787.624934
sw,Nigeria,Ogoja,186918.822045808,183691.18633640796,152486.39851216206,226757.89827293254,244044.16114
sw,Nigeria,Ohaji/Egbema,186665.66664838363,176224.03941557917,144231.30882626245,238137.12449444283,271917.310809
sw,Nigeria,NasarawaEggon,186602.4139391693,186096.74770499766,140367.25510826617,246190.1048347451,206436.075144
sw,Nigeria,Fika,186492.78083993116,187452.35289040479,147762.4046769575,237382.63523060957,198450.69298
sw,Nigeria,Makarfi,186218.70775939233,184522.75692665606,154739.5227855968,220584.3980207148,204107.188234
sw,Nigeria,Olamaboro,185698.61607976374,181711.61086636706,156816.70120214776,214400.39678375935,227775.052868
sw,Nigeria,Ngor-Okpala,185484.3656834483,176742.4381365087,151283.34694271837,229454.8960083412,238812.557688
sw,Nigeria,Aboh-Mbaise,185339.94381998468,180058.80818065707,142211.7075465457,235835.07478414758,233465.602782
sw,Nigeria,Abakaliki,185305.89647409588,184156.52261337623,161465.59761325424,209429.20568389155,213905.562683
sw,Nigeria,Magumeri,184682.0121033321,185596.81012376698,153940.6064156525,225129.94069481545,189819.687676
sw,Nigeria,Igalamela-Odolu,184405.18596704755,179695.57766729145,119111.03466883041,248236.93197778732,221082.88979699998
sw,Nigeria,Emuoha,184329.78189634037,173835.3426509697,136267.99497325928,247822.89003851352,323144.239752
sw,Nigeria,Kazaure,184089.13493387017,183864.1179290559,127588.65702614796,276024.6842580142,198617.382001
sw,Nigeria,Shanga,183956.76006377922,183658.66272064432,125788.16232831668,249551.44387933676,192458.852488
sw,Nigeria,Ohaozara,183672.40185394505,182685.4313250952,119095.66930614265,264870.03121092456,206541.950371
sw,Nigeria,Ajingi,183566.31703487353,174292.12470492919,144488.52014483075,220203.44998173387,259857.50324700002
sw,Nigeria,Anka,183472.92378865127,183109.36131084283,146523.43351379153,230021.7423889185,207263.500538
sw,Nigeria,Mafa,183442.17998660682,185400.96613855133,81444.72029692221,338279.1182300488,202108.371606
sw,Nigeria,Rano,182949.54335538144,177812.1952323211,118902.38697311046,263435.9418023155,215445.94947
sw,Nigeria,IfeSouth,182945.62348968018,173223.86497472873,113841.99773996836,261721.5701104942,229977.037874
sw,Nigeria,IfeEast,182840.91395860357,180565.36156595655,137491.42387652834,226835.25736066108,214402.031907
sw,Nigeria,YagbaEast,182634.66268279112,180598.31491368287,115319.0691640753,272997.8677762765,214686.373819
sw,Nigeria,Ishielu,182398.46225136225,181961.34943685264,154913.77285094443,215145.72731041128,216677.986462
sw,Nigeria,Karaye,181950.8689197972,174743.0366623487,148798.82089694953,216702.32274260145,222073.945496
sw,Nigeria,Katcha,181735.16104293003,182659.10743994065,158591.6656881474,208992.39331210952,189389.998349
sw,Nigeria,WarriSouth,181471.5333617096,173687.79292479253,101202.36825959451,293000.69395133253,362576.896928
sw,Nigeria,NkanuWest,181295.87814190207,175740.7596304733,135486.99594523353,230869.75091193937,228682.317782
sw,Nigeria,Illela,181282.19623691673,182153.95118972156,151758.2643776534,217371.84059952846,188564.302898
sw,Nigeria,Musawa,181144.12523567432,172402.49327745297,153895.23230321778,213538.86484401717,241457.643524
sw,Nigeria,Dandume,181057.34799407265,175794.47792116713,123196.40446979496,268104.8569158949,207066.761904
sw,Nigeria,Jibia,180597.7632111556,179196.44414326482,151271.2291235417,208644.34512517837,227169.08745700002
sw,Nigeria,IsialaNgwaNorth,180378.67967090564,178990.7546165301,121430.15140033193,239773.9453334356,223526.21552599999
sw,Nigeria,Gbako,180266.63113804295,181145.46691277836,149605.15755228992,212076.30226765972,186926.267917
sw,Nigeria,AfikpoNorth,180256.7672251615,161324.52744269677,82117.29190426537,322637.18981035793,238008.76698000001
sw,Nigeria,Gombi,180245.0045035468,177792.51387050177,119048.88999402936,258188.23218823248,209992.914542
sw,Nigeria,Ingawa,180228.03680900304,170224.64142862,153040.57971354297,212326.18504599383,253655.810538
sw,Nigeria,Bakori,180116.00991060905,173956.96606318263,146379.7740210257,222505.45945737354,211833.58826
sw,Nigeria,NkanuEast,179886.20055208475,177572.26669587445,134799.28090736122,225440.49506136696,219909.902494
sw,Nigeria,Eket,179841.89571492866,160551.39916610406,114939.58466909346,255955.2125283412,243035.179486
sw,Nigeria,Ile-Oluji/Okeigbo,179804.10001220478,165798.1228202741,95515.4792008007,318554.19854912476,230767.394046
sw,Nigeria,Sagbama,179715.87976895392,161261.08487491455,128525.07547935427,249985.04924004566,259749.63204300002
sw,Nigeria,Akinyele,179709.48873977596,160821.59360467625,133646.82881922103,230864.49228915086,335175.21347
sw,Nigeria,LangtangNorth,179707.4562000972,179147.07931333865,129223.53533892069,238423.80918671688,202772.23774
sw,Nigeria,Ikom,179628.69369814842,169976.0226945614,134833.53223173766,226071.5525692283,227582.794669
sw,Nigeria,Donga,179624.77920351445,179974.561674395,141488.17851853181,221620.3899829516,191677.13817700002
sw,Nigeria,Kibiya,179191.72482580045,173097.49594286777,144940.3224850472,222954.30078218173,210142.591308
sw,Nigeria,Mani,178768.4726242544,165031.58621894813,157729.374892804,203740.37632436323,258868.92121
sw,Nigeria,SokotoSouth,178504.51474671764,176937.7974839603,86422.74310833919,281107.96393176133,209128.399802
sw,Nigeria,Agaie,178440.3704141664,178825.49794831942,132906.2852419266,242202.71360790505,191713.446531
sw,Nigeria,NnewiNorth,178274.3339607149,169679.976173263,145312.71032796864,209787.61588325992,241081.780242
sw,Nigeria,Brass,177860.4584226284,171631.8300227679,125686.78709770813,239258.68281647863,223401.455737
sw,Nigeria,UmuNneochi,177438.46812069716,173085.39765745946,113337.91939450242,245310.33621711825,222044.468472
sw,Nigeria,Fagge,176699.8676817285,169793.7164936942,122411.59410620507,230817.12634147698,288969.456594
sw,Nigeria,OwerriNorth,176587.01470308303,158891.87373698008,118156.97943670757,254672.55652324305,262757.250228
sw,Nigeria,Kaugama,176444.22553707866,176570.53082022956,137866.1177629233,221153.36676150214,186650.21501
sw,Nigeria,Ibaji,175886.95068950742,175754.96526360032,145226.30800515637,204617.48178294933,191700.618328
sw,Nigeria,Borsari,175631.81723691206,176284.2165306958,141017.6454245756,221380.52625086217,187154.278659
sw,Nigeria,Kabo,175402.7831759088,162412.73316591964,148176.2733665451,216190.8598901106,235565.56793699999
sw,Nigeria,Auyo,175234.89019013764,175968.59018651256,132047.50250249114,226083.63006026336,183809.07127400002
sw,Nigeria,Nwangele,175212.02285058738,166890.65736525218,147116.68012974458,206219.89141833372,225967.839482
sw,Nigeria,Isi-Uzo,174855.08121674665,172965.97738193118,130978.54205190636,218286.38723530274,212010.40370599998
sw,Nigeria,Ikeduru,174714.83083791548,167509.34460201676,134982.61235922,216194.59040902747,225497.324388
sw,Nigeria,AfikpoSouth,174465.18338538305,163998.89515580173,100580.21520092599,255018.5268613375,214976.255206
sw,Nigeria,IlorinSouth,174453.17653443484,167030.28617165665,51929.12479817608,350657.8463867506,258799.824389
sw,Nigeria,Orlu,174327.8203992635,161477.15745255785,132685.53818405577,211095.77850282053,225942.777625
sw,Nigeria,Riyom,174185.96580438103,174562.39889206286,133133.66366640865,218401.36027983256,185678.362837
sw,Nigeria,Yabo,173931.46963105063,174120.9018747231,128448.88116239049,226637.46450267528,180444.627696
sw,Nigeria,Abaji,173688.7281202305,173700.31939989005,115373.79450567465,258081.288569322,193754.27206
sw,Nigeria,Zango,173363.78748725867,169958.4050220012,137993.8770487132,212086.71593378682,202958.668508
sw,Nigeria,Madobi,173311.88979657815,166543.66455337228,144640.89392854454,204656.22386108362,213185.172382
sw,Nigeria,Miga,173249.07585894453,173074.19703755746,143337.58410643958,212405.58787619675,182898.79551999999
sw,Nigeria,EzzaNorth,173092.03398045647,172905.7974337023,145424.12840753054,205695.86798316357,193395.667091
sw,Nigeria,IkaSouth,172737.8157644108,158441.36669604701,122769.20946478879,231912.08156878134,239704.969297
sw,Nigeria,ObotAkara,172582.0820233911,173264.7426353431,135604.59447427164,212343.05736216906,212203.309827
sw,Nigeria,OrumbaNorth,172129.2641479537,163644.6796729833,101974.76581100858,276937.74813365104,222526.69704600002
sw,Nigeria,Njaba,171897.3666937662,158497.94254470814,135571.50512751972,209184.5031782665,223738.071163
sw,Nigeria,LagosIsland,171360.43463091162,148630.15057034418,90269.3648541971,257870.91559434493,426613.509105
sw,Nigeria,Itesiwaju,171279.663500172,165054.67808062793,120605.0432383966,226989.63086473147,191218.536578
sw,Nigeria,Doma,170999.29286160655,170157.038525932,126033.63839281183,229249.0258036748,196836.933772
sw,Nigeria,Abak,170952.5764964572,160462.8521008443,122649.16648110842,228720.1216133968,225256.197669
sw,Nigeria,Kudan,170870.23140436682,169649.5962168819,141199.89534278584,208812.03292000838,187657.113938
sw,Nigeria,Kura,170566.9682454735,169616.4817635183,127999.16124677239,219573.14109027252,204712.678975
sw,Nigeria,Tangaza,170450.74413858767,171125.49793055328,143399.2429631875,202233.91086863555,176165.838026
sw,Nigeria,Takum,170279.06292052148,168680.326513106,132028.01766097135,219818.22581555598,186865.105177
sw,Nigeria,Augie,170203.72687775642,169242.53107004662,136015.20236126494,205119.9124372636,188991.559258
sw,Nigeria,Obudu,169875.80059107332,161224.5431510263,120844.25204009165,244240.20705157702,218526.386168
sw,Nigeria,Danja,169728.00863915062,167029.58629117647,132044.6254276877,212533.3482925924,185383.731024
sw,Nigeria,IdeatoNorth,169231.43928207553,160736.6969989168,127832.37817585812,210240.58608260372,220147.886281
sw,Nigeria,Aninri,168966.18175085998,166745.18130679685,110166.51608111814,234486.13747382312,197656.24969
sw,Nigeria,EsanSouth-East,168728.14856982103,164274.8631086912,124736.73692007558,214781.032732343,214530.634181
sw,Nigeria,Akamkpa,168680.14050676976,161590.5086314564,135250.34326764883,206438.6067753944,209021.756295
sw,Nigeria,SabonBirni,168445.535350611,169159.36861492012,130317.48397694564,209876.45878210582,174179.155703
sw,Nigeria,Kaiama,167954.8065844532,168159.85881100452,142733.32788231678,197758.98547015837,174354.811347
sw,Nigeria,Bagwai,167845.35353411123,153851.70983678743,137912.446933631,202375.74249048988,240166.429445
sw,Nigeria,Lapai,167643.41860664636,166938.60257358427,137363.31541809856,205946.2072145387,178660.722465
sw,Nigeria,Ngaski,167545.89014354153,167726.58885957758,127494.00745898217,220097.70498275867,180405.20588
sw,Nigeria,Isu,167469.58579672372,160535.49902859487,145214.98160187426,189822.44395210122,214967.292097
sw,Nigeria,Mobbar,167201.2086048199,168298.16957682295,145720.9423598522,199540.57588486164,173663.159916
sw,Nigeria,Bunza,166957.58938923737,167097.72204962102,107540.87251957305,234787.52428704707,176607.606486
sw,Nigeria,IdeatoSouth,166166.83763445338,163070.69508296574,109831.12761832433,219843.2628282399,210213.821403
sw,Nigeria,Ekwusigo,166156.2468683316,165687.2101140311,107120.5613965866,233531.4769442792,202478.76367400002
sw,Nigeria,Yunusari,165533.285865349,166492.69975524608,146853.5397397962,183930.90666127333,170565.296616
sw,Nigeria,Shinkafi,165230.0265722694,163087.75983285287,110430.11076218335,233900.12897527876,180597.731487
sw,Nigeria,AniochaSouth,165138.246937529,157777.7092481463,110437.15351095432,224099.97186510032,214052.654823
sw,Nigeria,IbadanSouth-West,164993.60036965134,151918.10312242265,120182.38516689799,217736.12077573533,437389.954699
sw,Nigeria,Ukanafun,164861.60022291073,164376.49896107265,137542.26961511446,194318.6952745891,199763.452661
sw,Nigeria,Nganzai,164789.40606375254,165618.79839733176,105467.94866758946,255126.58209531725,170978.47244800001
sw,Nigeria,Taura,164598.03688839532,164411.96163683117,126837.59016792776,205626.01558537353,173971.391274
sw,Nigeria,IfeNorth,164447.8087563197,149901.2946018598,80919.5626000877,292842.7676598387,317820.234351
sw,Nigeria,Michika,164441.5101060659,164120.41869941505,127166.99242682982,206589.55146304154,180987.649026
sw,Nigeria,YolaNorth,164163.5660527662,155294.99788663935,81006.98765597735,275038.11661269696,239351.109963
sw,Nigeria,OshimiliSouth,163876.08679858843,146737.45869570415,80225.11020044476,256947.0232154035,229451.785122
sw,Nigeria,Asari-Toru,163792.0438454433,152435.0621862436,51622.29192703153,339681.27603616624,213212.55925999998
sw,Nigeria,Guri,163646.0330518113,163994.01821149123,124806.03030404296,213563.3106607075,171327.464137
sw,Nigeria,Ese-Odo,162953.88081973663,154012.21932933605,103065.83237610185,235708.6214582002,213986.073987
sw,Nigeria,Hawul,162498.622326584,161008.63776624267,128193.16791572455,204219.6258888911,183297.812329
sw,Nigeria,Ogbadibo,161888.61015141493,160341.58920016355,128765.46159277478,192253.54737528565,198789.494164
sw,Nigeria,SakiEast,161488.86237839577,156301.87036682732,98133.83089968242,233309.3193643008,206530.558257
sw,Nigeria,Kebbe,161122.37814557904,159593.97008886866,126935.65171272938,201583.33595939117,173190.53995
sw,Nigeria,GwerWest,160452.49288169015,159845.38546905975,93561.52650326455,250151.7196410338,170861.296026
sw,Nigeria,YagbaWest,160282.15330673457,155893.5464041326,94865.86970090734,238692.45822233128,199485.626408
sw,Nigeria,Ose,160049.57710510926,153741.06581768987,124690.36312020582,203008.5273547008,210864.862285
sw,Nigeria,IkotEkpene,159871.30368213684,143424.88490816535,100300.05338836688,225346.54384083892,212509.813914
sw,Nigeria,Girie,159861.62277738415,155005.6032882083,109330.73342729108,217048.87861913198,182965.932873
sw,Nigeria,NdokwaWest,159310.96104554756,151080.3748785028,112504.82052332564,221839.65678273892,214987.25621000002
sw,Nigeria,Calabar,159049.53851554994,146353.84385854384,105721.37226809024,217322.04420709805,314329.956646
sw,Nigeria,Kanke,158966.48587423906,157669.88425539288,123364.86415821877,205079.724655273,177786.233832
sw,Nigeria,Itu,158958.215306167,150363.22331859358,85986.67635623364,243638.1572940843,210289.97619500002
sw,Nigeria,GarumMallam,158539.79752711815,151871.76873472307,105788.1273209935,211962.16220756253,187699.459302
sw,Nigeria,Fakai,157926.11519971085,158018.1365469827,133029.9092326684,185431.59941631948,169535.526793
sw,Nigeria,Okrika,157871.995693956,146972.35621505982,71552.81731557289,265805.7288610738,256099.271611
sw,Nigeria,Uzo-Uwani,157464.6217657546,157398.90886433676,103729.93136469764,216132.3172857821,174861.2199
sw,Nigeria,Oguta,157420.03101374267,150434.0510642654,110240.63112484013,221150.8515325129,199560.785644
sw,Nigeria,EzzaSouth,157367.67820000308,157591.92025851348,136128.55816884976,180095.00196175324,181136.161782
sw,Nigeria,IkotAbasi,156968.3142080133,148008.09794916122,107170.07013911875,207243.13262292754,200935.63909
sw,Nigeria,Irele,156730.4478358302,143921.70542934816,87929.70378921859,259283.4738333386,203105.214916
sw,Nigeria,Toto,155779.39046092943,156164.51785767108,119372.05297382583,202483.40266846726,167570.577728
sw,Nigeria,Zing,155700.691049196,150616.74089363366,96425.72394978363,235498.62079323162,179041.869493
sw,Nigeria,Abi,155566.743452694,155673.67404073902,110791.78406772952,210759.6033033399,185842.526832
sw,Nigeria,Chanchaga,155442.05638588133,140108.87478657026,109700.00335560295,201144.5838288787,273917.837812
sw,Nigeria,YewaSouth,155290.25776004413,141984.44285381536,113359.53738310363,207870.61242223406,233520.619381
sw,Nigeria,Agatu,154916.37428987178,154464.08352085002,119860.38947632363,194573.29259316318,166706.094961
sw,Nigeria,IsialaNgwaSouth,154577.67242557957,154306.52024983926,130948.50485936076,176818.33065003232,190680.841782
sw,Nigeria,NsitUbium,154200.0110004133,152678.13640314946,121064.32053933668,192832.72454145318,194332.861819
sw,Nigeria,Marte,154056.35452129095,153849.7009668413,108794.14763696068,209785.4950165875,163543.23864
sw,Nigeria,OviaNorth-East,153163.9493995604,141461.5534740801,99587.11478455871,211003.0836879783,217060.663769
sw,Nigeria,Bindawa,153060.87135920595,141467.48325278325,114516.51574018691,195381.11981108368,227307.93624
sw,Nigeria,OviaSouth-West,152905.69192749847,147199.72530208077,120780.67425843311,192112.9214363406,195304.235315
sw,Nigeria,Ikono,152591.42935621907,150333.52904614763,119297.39575442889,190107.81114089733,189294.367239
sw,Nigeria,Charanchi,152313.4292098093,148417.53855352756,115722.41808195287,192228.04449007366,179299.898956
sw,Nigeria,Kogi,152233.9791408681,152235.55082717907,112360.68014244088,199827.97412378542,160822.261341
sw,Nigeria,Uruan,151891.07904666135,149246.23535237703,96770.86812883281,212980.432739054,188460.882841
sw,Nigeria,Jama'are,151783.79042330303,147191.59290833946,115546.75985935527,203120.34421190753,172219.042639
sw,Nigeria,Ini,151762.93158592348,146473.91572288275,110577.43920200263,199407.52427603153,185690.425686
sw,Nigeria,Gulani,151738.42110583145,152224.50831474471,116583.34909824423,189547.33289239588,158173.5958
sw,Nigeria,Sandamu,151686.53513089227,145871.4132046154,112476.3374894958,196010.52680335994,201165.749855
sw,Nigeria,AwkaNorth,151635.6471330863,143784.2522968737,89483.72113062757,217369.95216499874,197330.531333
sw,Nigeria,Kabba/Bunu,151594.377290062,147431.3876980345,96040.89257867412,219380.73370420933,206702.459329
sw,Nigeria,EkitiSouth-West,151357.411858373,134830.0926989756,71609.74602582662,252221.16064957815,226725.833622
sw,Nigeria,Muya,151339.78371003218,152234.45366580682,135127.7929238008,169822.5733295224,155090.39642900001
sw,Nigeria,Yusufari,151328.31640260224,152124.76622952262,123348.86954204872,183170.0750996594,155093.97789500002
sw,Nigeria,Kajuru,150606.35857602162,151054.83485077502,129923.58263163504,176747.7762952914,156464.03341
sw,Nigeria,Tsanyawa,150539.83816248534,141576.57824230893,120769.97242588032,185049.61642772332,228805.741049
sw,Nigeria,EkitiWest,150500.09790755884,137556.93383507,94378.09688747754,232840.8217643317,209835.47779
sw,Nigeria,Epe,150421.92841969986,136294.59858064618,113555.67075567786,190832.19711421162,268691.99447
sw,Nigeria,Akuku-Toru,150254.1090512491,149535.0558186756,93947.67940762205,218295.49409830963,180913.965642
sw,Nigeria,Gombe,150072.2325626246,149053.1209303366,146673.7655417132,152516.5664312698,160719.249062
sw,Nigeria,IbesikpoAsutan,149363.3642218143,147485.52678247093,113381.57864473852,188490.11213183493,188513.62656900001
sw,Nigeria,Awe,149037.24371265978,149616.06479978943,117015.56670030036,188842.85353762124,155926.312879
sw,Nigeria,Warawa,148796.06267654637,137562.69552905796,106007.70090172661,203976.24201936123,197514.87247
sw,Nigeria,OgbomoshoNorth,148782.70629586474,131371.0021879587,104198.5471931151,198034.45334609138,341423.262501
sw,Nigeria,Ipokia,148494.97161613422,142002.56020832108,116735.44926009308,180682.83169252018,220189.712518
sw,Nigeria,Warji,147972.30698202932,148061.33919927274,108070.0628728736,214655.77719409112,163309.93100799999
sw,Nigeria,Arochukwu,147683.32212185964,133719.37056355138,88078.27513763739,232066.67252107707,216291.682281
sw,Nigeria,Asa,146770.37817350373,138498.88925948576,103013.84292703828,203644.04098334632,194285.720113
sw,Nigeria,Kokona,146486.9084196086,143260.99304541558,110975.2973778031,190801.93469984646,159020.270084
sw,Nigeria,Binji,146316.49550970367,147306.85264381632,112104.33079824595,185863.24064832527,149859.040421
sw,Nigeria,Shani,146234.65880147726,146596.73568748648,108279.09003224401,188068.89425336238,156143.91408299998
sw,Nigeria,Afijio,145203.22305563098,142218.7196322638,91045.0107813881,199913.8811696394,207796.603164
sw,Nigeria,Ehime-Mbano,145185.34256766344,138814.89506957284,105799.49922448635,192733.72516405376,187698.805004
sw,Nigeria,Irepo,145071.66808624548,134528.53719090647,51528.5950813391,280700.76654878573,180782.37883400003
sw,Nigeria,Gwiwa,144798.00994286907,138519.73101184756,117296.38567239833,178574.95204538302,190182.02915699998
sw,Nigeria,Onna,144203.16743352968,140186.8717370353,98977.80545990643,196259.75891291443,183339.737865
sw,Nigeria,Okigwe,144066.08359575315,136762.2685909999,106351.96680812878,197755.9687214766,200575.203842
sw,Nigeria,MubiNorth,143809.54430169682,140231.45068911964,91087.77007841712,202147.09857490766,177185.238328
sw,Nigeria,Yankwashi,143729.88494855596,143042.8607902301,99816.41785686446,206550.97123730392,156042.966899
sw,Nigeria,Jalingo,143635.29337616422,132002.59247126943,87809.53253190883,208090.42143807773,190535.104728
sw,Nigeria,Madagali,143579.99828217938,143429.95441189516,83952.64296019614,223907.94265637454,151383.326285
sw,Nigeria,Pategi,143509.2672180404,141450.39134994082,100226.07106097564,187935.23762174835,157537.924189
sw,Nigeria,Ido-Osi,143430.59204431227,132436.01739639792,102579.60687383857,189513.60438649624,244473.668383
sw,Nigeria,OwanEast,143427.33871298595,135548.25073770605,103542.16898046384,188208.4975519753,207620.069646
sw,Nigeria,Oyigbo,143426.61516241168,134340.2230754119,89965.54125457515,203293.50508756074,216701.84756
sw,Nigeria,Ebonyi,143255.28134101556,138177.1195165605,110668.74395165335,180234.50671080832,189346.807375
sw,Nigeria,Obowo,142989.33283644056,138327.79658271305,116564.97046349509,171426.6742997005,183018.18693400003
sw,Nigeria,AnambraEast,142914.6867837868,134247.69233984465,97076.3867019285,190491.79332848292,223286.518676
sw,Nigeria,Oji-River,142187.8681781991,139342.1432032922,96546.67745351602,194184.6551688683,179272.60621199998
sw,Nigeria,Ifedore,142182.8110198944,127218.74497483358,94702.09636270392,223832.2927249242,224597.00417600002
sw,Nigeria,Orsu,142092.40795520914,130095.75356830959,114520.07997810729,172478.65843916222,200685.12949
sw,Nigeria,Shanono,141607.51705832317,133201.7294224521,120732.81227695712,165770.58798388345,210499.726559
sw,Nigeria,Mai'Adua,141534.42992869942,138584.07169185113,110403.89911025217,176291.8914188921,179732.882229
sw,Nigeria,Ukwuani,141373.46845203705,133599.46415819088,71503.90000715887,216484.65107146822,178118.682287
sw,Nigeria,Dunukofia,141209.99237300767,141342.0559848022,89929.47992717953,192722.76418774514,166866.956875
sw,Nigeria,Ido,141131.9496436469,126584.7148620152,93694.50491671156,197430.33045816433,229349.508771
sw,Nigeria,Lamurde,141037.50288141242,140331.50736859476,101733.59887781313,188429.80764563606,153366.272029
sw,Nigeria,Nembe,140564.8698865294,131484.00247394713,69619.38401974057,249767.2381159316,178546.030565
sw,Nigeria,AbaNorth,140360.32898026484,125532.62726399145,99497.1185203809,177595.6399459026,283532.831503
sw,Nigeria,Iwo,140301.0870413926,124342.95979124338,85910.30310512429,201243.07619005055,281478.524108
sw,Nigeria,AkokoNorth-East,139866.3274247169,129919.43242875958,78314.50506241534,219551.48446402425,233628.744819
sw,Nigeria,Danmusa,139672.43417816347,138247.67667329626,109714.17194323,172286.61020435824,160195.468329
sw,Nigeria,LangtangSouth,139510.76705830032,139667.9333233378,94998.30466889185,195306.758692472,145230.600416
sw,Nigeria,Monguno,138492.17547755514,138782.6970205996,118486.9991196568,159611.939898054,145809.638151
